"Treatment.Act","BA","Recovery","low","med","high"
"Fire",127.4,0,12.7264034726643,14.179234194223,15.6205679098885
"Fire",127.5,0,12.7242024667101,14.1791577989763,15.6228091706742
"Fire",127.6,0,12.7221068863245,14.1789008032627,15.6250063136127
"Fire",127.7,0,12.7197112348997,14.1788006640276,15.6268967983798
"Fire",127.8,0,12.717129011793,14.1786267230371,15.6290557926384
"Fire",127.9,0,12.7150122846949,14.1784079572022,15.6313328452881
"Fire",128,0,12.7129103281044,14.1780077123667,15.6328891445884
"Fire",128.1,0,12.7107187357541,14.1773582115913,15.6352866288427
"Fire",128.2,0,12.7086194553675,14.1774133645556,15.6380322142955
"Fire",128.3,0,12.706520174981,14.1771549370441,15.6401224508096
"Fire",128.4,0,12.704569530185,14.1770221330406,15.6415054220902
"Fire",128.5,0,12.7021208620554,14.1767363807775,15.6438918720572
"Fire",128.6,0,12.7001916401377,14.1764316415821,15.6466141357698
"Fire",128.7,0,12.6980954174606,14.1760369565007,15.6485638615405
"Fire",128.8,0,12.6958172475469,14.1758113357748,15.6498774977861
"Fire",128.9,0,12.693786207241,14.1757589631064,15.6516374604356
"Fire",129,0,12.6915558430727,14.1754461980751,15.6532059673038
"Fire",129.1,0,12.6896583832875,14.1752307873307,15.6554233588741
"Fire",129.2,0,12.6875513679873,14.1750454466932,15.6578324426849
"Fire",129.3,0,12.6854593811791,14.1750220533479,15.6597354247072
"Fire",129.4,0,12.6833673943708,14.1750365492819,15.6623098635418
"Fire",129.5,0,12.6812754075626,14.1749928405025,15.6648683939812
"Fire",129.6,0,12.6791709082707,14.1750075082948,15.6674481722743
"Fire",129.7,0,12.6770587172327,14.1751212454487,15.66990701269
"Fire",129.8,0,12.6749465261947,14.175338924891,15.6718968662722
"Fire",129.9,0,12.6728343351567,14.1753321074206,15.6743453675602
"Fire",130,0,12.6707221441187,14.1749834213321,15.6759044494026
"Fire",130.1,0,12.6686099530807,14.1747158287678,15.6774038123109
"Fire",130.2,0,12.6664977620426,14.1744302726638,15.6800369711968
"Fire",130.3,0,12.6643855710046,14.1742632613735,15.6825637324144
"Fire",130.4,0,12.6622733799666,14.1741985119343,15.6844946749531
"Fire",130.5,0,12.6601611889286,14.1741986603005,15.6867546342453
"Fire",130.6,0,12.6580489978906,14.1742590142492,15.6890472578974
"Fire",130.7,0,12.6548012707307,14.1742729037171,15.6908948942433
"Fire",130.8,0,12.6511791130394,14.1741472118823,15.6927425305893
"Fire",130.9,0,12.6480248782205,14.1740433529818,15.6945900851535
"Fire",131,0,12.645589337875,14.173872167845,15.6964425748242
"Fire",131.1,0,12.64356729154,14.1738415316788,15.698292903347
"Fire",131.2,0,12.6416485916814,14.1736490541593,15.7001380167798
"Fire",131.3,0,12.6408461122609,14.1735633724238,15.7019891629271
"Fire",131.4,0,12.6392890598578,14.1734837347119,15.7039025927749
"Fire",131.5,0,12.6368651423603,14.1732777532712,15.7058466047219
"Fire",131.6,0,12.6344412248627,14.1733765583374,15.7077806224205
"Fire",131.7,0,12.6320173073652,14.1731348523109,15.7095534463854
"Fire",131.8,0,12.62936982897,14.1730603146165,15.7114786864192
"Fire",131.9,0,12.626553367574,14.1729202249127,15.7136211322049
"Fire",132,0,12.6237369061779,14.1727062682336,15.7164697577168
"Fire",132.1,0,12.6209937321855,14.1727186084805,15.7177709677345
"Fire",132.2,0,12.6188993575672,14.1725257605028,15.7197880425213
"Fire",132.3,0,12.6168877270651,14.1723343054567,15.7218733495255
"Fire",132.4,0,12.6145444412292,14.172197036239,15.7236071341459
"Fire",132.5,0,12.6126068599599,14.1719674175168,15.7259557733857
"Fire",132.6,0,12.6100970745847,14.1719063409559,15.7282478976118
"Fire",132.7,0,12.6077482445092,14.1717538983909,15.7299502895933
"Fire",132.8,0,12.6053089377204,14.1716954644565,15.7319281644189
"Fire",132.9,0,12.6026849662796,14.1713800089499,15.7347108850754
"Fire",133,0,12.5998970911954,14.1714955205802,15.737493605732
"Fire",133.1,0,12.5976805363123,14.1713163596623,15.7399136071304
"Fire",133.2,0,12.595576589202,14.1713735692134,15.742244891713
"Fire",133.3,0,12.5932583024853,14.1711012110998,15.7445752803091
"Fire",133.4,0,12.5910400618588,14.1709440600419,15.7469056689052
"Fire",133.5,0,12.588776619094,14.1706751477013,15.7489784637467
"Fire",133.6,0,12.5858711921718,14.1702622927035,15.7517325307567
"Fire",133.7,0,12.5838014516882,14.170516998301,15.7540741340261
"Fire",133.8,0,12.5814606509274,14.1705348000177,15.756626532752
"Fire",133.9,0,12.5785715767252,14.1704392035185,15.759178931478
"Fire",134,0,12.5761383255528,14.1705400539879,15.7616828528875
"Fire",134.1,0,12.5737101575126,14.1705231866161,15.7638533407327
"Fire",134.2,0,12.5710320360789,14.1705361245064,15.766636896315
"Fire",134.3,0,12.5683374436355,14.1702786288339,15.7688005603201
"Fire",134.4,0,12.565642851192,14.1703875741428,15.7705873636942
"Fire",134.5,0,12.5629654460264,14.1699535032247,15.7725627893476
"Fire",134.6,0,12.5611846989673,14.1698752243692,15.7747883194145
"Fire",134.7,0,12.559109381662,14.1698062763399,15.7772185706469
"Fire",134.8,0,12.5566881561822,14.1694643150845,15.7794581628969
"Fire",134.9,0,12.5545957501177,14.1691521692019,15.7818736977121
"Fire",135,0,12.5525843725335,14.1691056177507,15.7840935581451
"Fire",135.1,0,12.5503532307882,14.168910297895,15.7862792118298
"Fire",135.2,0,12.5480266464461,14.1688613838997,15.7884949027384
"Fire",135.3,0,12.5459106938794,14.1687782117239,15.7906505191991
"Fire",135.4,0,12.542972809058,14.1687758263463,15.7928361728838
"Fire",135.5,0,12.5405504892994,14.1686445423921,15.7951353120669
"Fire",135.6,0,12.5388042457977,14.1686529501923,15.7976681488904
"Fire",135.7,0,12.5370580022961,14.1682990539268,15.7996628358145
"Fire",135.8,0,12.5340330888513,14.1681320428387,15.8019269749547
"Fire",135.9,0,12.5313605583591,14.1682725328397,15.8041042375643
"Fire",136,0,12.5291203086304,14.1679491281057,15.8062955373629
"Fire",136.1,0,12.5266148795273,14.1679966312835,15.8086225574333
"Fire",136.2,0,12.5246355631039,14.1682321653251,15.8109495775036
"Fire",136.3,0,12.5223837006087,14.168259291541,15.8133167275385
"Fire",136.4,0,12.520133528282,14.1679133998658,15.8156270764265
"Fire",136.5,0,12.5178216217407,14.1678517166318,15.8179412922261
"Fire",136.6,0,12.5150418700987,14.1680035022529,15.8202739407621
"Fire",136.7,0,12.5122621184567,14.1679813633299,15.8225878761493
"Fire",136.8,0,12.5091301933506,14.1678273353408,15.8249275072933
"Fire",136.9,0,12.5057974312031,14.1674793747046,15.8272671384372
"Fire",137,0,12.5031810722747,14.1674203863113,15.8296038569692
"Fire",137.1,0,12.5011431118888,14.1672913681789,15.8319321221712
"Fire",137.2,0,12.4984440762654,14.1671939555391,15.8342603873732
"Fire",137.3,0,12.4958873608622,14.1672981821863,15.8365886525752
"Fire",137.4,0,12.4934433748687,14.1672665565849,15.8389169177771
"Fire",137.5,0,12.4910027261286,14.1672963229533,15.8415403385852
"Fire",137.6,0,12.4885758184665,14.1671732987267,15.844171652369
"Fire",137.7,0,12.4861489108043,14.1672696487797,15.8467452873397
"Fire",137.8,0,12.4839696869027,14.1671524332466,15.8494106371639
"Fire",137.9,0,12.482436634087,14.1669688811893,15.8518254428119
"Fire",138,0,12.4805282603641,14.1670073193992,15.8541445562786
"Fire",138.1,0,12.4782013531782,14.1670458991992,15.8563511139173
"Fire",138.2,0,12.4752739020397,14.1668387468812,15.8585530815688
"Fire",138.3,0,12.4723496476458,14.1667962289841,15.8604433214259
"Fire",138.4,0,12.470743197825,14.1668074686527,15.8622414661088
"Fire",138.5,0,12.4676899148406,14.1668398711058,15.8644529738487
"Fire",138.6,0,12.4653851994899,14.1668950811052,15.8668114542732
"Fire",138.7,0,12.4631973661066,14.1669853264234,15.868425834603
"Fire",138.8,0,12.4607162165213,14.1669746100368,15.8714824146057
"Fire",138.9,0,12.4588660906212,14.1668860333283,15.8738117870103
"Fire",139,0,12.4566889728025,14.1667202568548,15.8754748488019
"Fire",139.1,0,12.4545118549837,14.1666143897213,15.8772469932026
"Fire",139.2,0,12.452334737165,14.166615850934,15.8795150119693
"Fire",139.3,0,12.4498674110676,14.1664520344746,15.8813242547069
"Fire",139.4,0,12.4476108282831,14.1662109605484,15.8830537301418
"Fire",139.5,0,12.4456676822077,14.1659868054465,15.8847832055767
"Fire",139.6,0,12.4432624231732,14.1659483163727,15.8865126810116
"Fire",139.7,0,12.4409082901326,14.1662063889403,15.8882421564465
"Fire",139.8,0,12.4380622339653,14.1661495537533,15.8899716318814
"Fire",139.9,0,12.4352061693914,14.1659751468952,15.8917011073163
"Fire",140,0,12.4325341336402,14.1657720850375,15.8934305827512
"Fire",40,1,14.4625877911759,15.8413750951875,17.2425392657194
"Fire",40.1,1,14.4632750083898,15.8410411285146,17.2411957505723
"Fire",40.2,1,14.4656200780944,15.8405587270498,17.2386024194793
"Fire",40.3,1,14.468204887401,15.8404094643863,17.2375302249388
"Fire",40.4,1,14.471236246524,15.8404695231891,17.2353709993782
"Fire",40.5,1,14.4734056550243,15.8405127900979,17.2331855608919
"Fire",40.6,1,14.4752910912282,15.8404339836262,17.2305785693831
"Fire",40.7,1,14.4773855531983,15.8399791219847,17.2292046736866
"Fire",40.8,1,14.4787913457096,15.8395634431182,17.2270766060417
"Fire",40.9,1,14.480538558261,15.8394362943666,17.2252010850327
"Fire",41,1,14.4816042076479,15.8394267505409,17.2239648250985
"Fire",41.1,1,14.4832683944617,15.8392378195277,17.2218045713246
"Fire",41.2,1,14.4840340794002,15.8393492701957,17.2199829823716
"Fire",41.3,1,14.48691925815,15.8390749154019,17.2188688903165
"Fire",41.4,1,14.4883067214839,15.8391112401516,17.2170493629341
"Fire",41.5,1,14.4903932799064,15.8387570852356,17.2158790566703
"Fire",41.6,1,14.4914751942738,15.8387300183794,17.2140952207994
"Fire",41.7,1,14.4924995191341,15.8384464059333,17.2122060754616
"Fire",41.8,1,14.4935152890904,15.8382619504928,17.209559709486
"Fire",41.9,1,14.4949314429299,15.838134691984,17.2084714914381
"Fire",42,1,14.4957439637725,15.8377551573996,17.2060627736276
"Fire",42.1,1,14.4973673151953,15.8375730466356,17.2036535569259
"Fire",42.2,1,14.4994316554255,15.8376340070568,17.2015219822432
"Fire",42.3,1,14.5015140344125,15.8373776944189,17.1987042856495
"Fire",42.4,1,14.503252650572,15.8372104368449,17.1964279023858
"Fire",42.5,1,14.504812311559,15.8372221786905,17.1939947445505
"Fire",42.6,1,14.5060610645291,15.8369102893495,17.1914672091126
"Fire",42.7,1,14.5068889976584,15.837011596356,17.1897071223056
"Fire",42.8,1,14.5088379842248,15.8369184120812,17.1876407898733
"Fire",42.9,1,14.5108937903423,15.8367333365583,17.1860455807262
"Fire",43,1,14.5120390376883,15.8367092163723,17.1846199181807
"Fire",43.1,1,14.5125089808375,15.8365590089803,17.1818724993265
"Fire",43.2,1,14.5138546979288,15.8365736025497,17.1793362378742
"Fire",43.3,1,14.5153682279196,15.8365595578801,17.1774529201221
"Fire",43.4,1,14.5168729825408,15.8364827150349,17.1755317166282
"Fire",43.5,1,14.517916545872,15.8363846263048,17.1734498514878
"Fire",43.6,1,14.5191908888458,15.8363902647116,17.170776920818
"Fire",43.7,1,14.5208139063482,15.8360252298228,17.1677123401092
"Fire",43.8,1,14.5221718501575,15.8359182868759,17.1660053445624
"Fire",43.9,1,14.5238255236187,15.8360955113415,17.1640876042299
"Fire",44,1,14.5245887742909,15.8358733937421,17.1627628597061
"Fire",44.1,1,14.526995362052,15.8356922414124,17.1614208496405
"Fire",44.2,1,14.5274960998875,15.8357866447104,17.1591617596435
"Fire",44.3,1,14.5289762748108,15.8353935393938,17.158123359991
"Fire",44.4,1,14.5304342412721,15.8351804664152,17.1567628482422
"Fire",44.5,1,14.5324661851432,15.8352021415068,17.1543807751741
"Fire",44.6,1,14.5334152259481,15.8347919316055,17.152945658949
"Fire",44.7,1,14.5345618835303,15.8346013908944,17.1500060373067
"Fire",44.8,1,14.5356782494409,15.8344971341213,17.1479984175887
"Fire",44.9,1,14.5376432602317,15.8346138693664,17.1463222973319
"Fire",45,1,14.5378857126367,15.8347210987385,17.1449617112758
"Fire",45.1,1,14.5395761665445,15.8346408984086,17.1433080054646
"Fire",45.2,1,14.5403296305764,15.8345089543383,17.141604243395
"Fire",45.3,1,14.5413941078776,15.8346524896566,17.1400320628747
"Fire",45.4,1,14.5434126490091,15.8341535492318,17.1370862476906
"Fire",45.5,1,14.5451240544343,15.8342529134469,17.1355717387499
"Fire",45.6,1,14.5465890021641,15.834257886329,17.1340614733198
"Fire",45.7,1,14.548462356396,15.8343947883088,17.1319684819299
"Fire",45.8,1,14.5502948071684,15.8342818608512,17.129768817408
"Fire",45.9,1,14.5522996272944,15.8341603511084,17.1275839933106
"Fire",46,1,14.5534200817097,15.8339690920193,17.1260230796999
"Fire",46.1,1,14.554877591116,15.8339920851335,17.1232143451157
"Fire",46.2,1,14.5560680583327,15.8340440182564,17.1210272016113
"Fire",46.3,1,14.5580743181504,15.8337545448729,17.1192909369701
"Fire",46.4,1,14.5598673029512,15.8336295879625,17.1174976631354
"Fire",46.5,1,14.562113129011,15.8335011781771,17.1163421294364
"Fire",46.6,1,14.5629767602608,15.8336826361844,17.1142961861253
"Fire",46.7,1,14.5639681480608,15.8336961828405,17.1124563600396
"Fire",46.8,1,14.5649385058215,15.8338292575194,17.1108624254221
"Fire",46.9,1,14.5681305624969,15.8336435074779,17.1091322494893
"Fire",47,1,14.5683602493413,15.8336731280283,17.1073721532324
"Fire",47.1,1,14.5700048200897,15.8336042689423,17.1053699090826
"Fire",47.2,1,14.5726007390449,15.8335950172607,17.1030919011488
"Fire",47.3,1,14.5741850184507,15.8335698737032,17.1007268655816
"Fire",47.4,1,14.5757268786893,15.8331203494676,17.098693589897
"Fire",47.5,1,14.577323959814,15.8331227960418,17.096196645118
"Fire",47.6,1,14.5789169476769,15.8330201910707,17.0937965664811
"Fire",47.7,1,14.5812247511747,15.8330029075122,17.0921085308915
"Fire",47.8,1,14.5814931298545,15.8332685673297,17.0899556821512
"Fire",47.9,1,14.5826757987225,15.8330443446487,17.0885952743947
"Fire",48,1,14.5844660232009,15.8330011904625,17.0874449872804
"Fire",48.1,1,14.586253312926,15.8329033326206,17.0862071807282
"Fire",48.2,1,14.5872346085493,15.8328253055067,17.0845152037304
"Fire",48.3,1,14.5891178253929,15.8326627233265,17.0820825603743
"Fire",48.4,1,14.5906957716893,15.8325990917567,17.0802218078974
"Fire",48.5,1,14.5914926102688,15.8325404560085,17.0788537253905
"Fire",48.6,1,14.5936083937343,15.8323377271914,17.078118272072
"Fire",48.7,1,14.5949280671677,15.8322214915504,17.0765184928865
"Fire",48.8,1,14.5961345160463,15.8318480518661,17.0746499755179
"Fire",48.9,1,14.5975413586521,15.8318286045027,17.0722070861943
"Fire",49,1,14.5987159071855,15.8320743517024,17.0706011806127
"Fire",49.1,1,14.6002455285647,15.8318600619488,17.0685047648709
"Fire",49.2,1,14.6017866722888,15.8320319040523,17.0664082430323
"Fire",49.3,1,14.6032814984377,15.8320253246756,17.0642952150557
"Fire",49.4,1,14.6048131259524,15.831934048366,17.0624110640575
"Fire",49.5,1,14.6063136314574,15.8318150517284,17.0603871173255
"Fire",49.6,1,14.6081234199285,15.8318385309329,17.0591983500239
"Fire",49.7,1,14.6097343066703,15.831619617764,17.0575370415909
"Fire",49.8,1,14.6116860358802,15.831105551631,17.0553290968859
"Fire",49.9,1,14.6128338064519,15.8310304532799,17.0531360930362
"Fire",50,1,14.6140206777013,15.8310733892634,17.0510865716894
"Fire",50.1,1,14.6148576548577,15.8310398687458,17.0487547164416
"Fire",50.2,1,14.6162725705912,15.831104356667,17.046306816277
"Fire",50.3,1,14.618322839174,15.8310788934286,17.044392651196
"Fire",50.4,1,14.6202055640841,15.8310927735208,17.042845109638
"Fire",50.5,1,14.6211762958278,15.8308995021976,17.0418189316828
"Fire",50.6,1,14.6232617309809,15.8308169766321,17.0400364618149
"Fire",50.7,1,14.6247943764778,15.8301977446989,17.0382378649032
"Fire",50.8,1,14.6262583607384,15.8300756289646,17.0368996100409
"Fire",50.9,1,14.6278185529242,15.8299747090511,17.0349945974744
"Fire",51,1,14.6294444125558,15.8299651960189,17.0331237900797
"Fire",51.1,1,14.6303953854113,15.8297896471769,17.032050555576
"Fire",51.2,1,14.6318460287458,15.8292795823515,17.0307526973032
"Fire",51.3,1,14.6339146784785,15.8292053156611,17.0294316785228
"Fire",51.4,1,14.63555428841,15.8290806977584,17.0278659547673
"Fire",51.5,1,14.6371141745655,15.8289951351027,17.0265262361086
"Fire",51.6,1,14.6387984728407,15.8289570965634,17.0252669714687
"Fire",51.7,1,14.640186036131,15.8287002924048,17.0235061904619
"Fire",51.8,1,14.6415652418514,15.8285915062761,17.0220141355438
"Fire",51.9,1,14.6427023850018,15.8283607586711,17.0207934674024
"Fire",52,1,14.644794305835,15.828340851549,17.0199296607104
"Fire",52.1,1,14.6463264800464,15.82824092657,17.0183504587905
"Fire",52.2,1,14.6469000638884,15.8280510179828,17.0166179703476
"Fire",52.3,1,14.6490210901541,15.8279093784048,17.0144904862862
"Fire",52.4,1,14.6501475197257,15.8275675216162,17.013261832575
"Fire",52.5,1,14.6513569548545,15.8274575838924,17.011143595681
"Fire",52.6,1,14.6532243588044,15.8275018078439,17.0103752071628
"Fire",52.7,1,14.654371023757,15.827354802797,17.0086176541514
"Fire",52.8,1,14.6559303844277,15.8272303311163,17.0073352196588
"Fire",52.9,1,14.6566736409256,15.8268464273119,17.0050410299951
"Fire",53,1,14.65786702953,15.826685815036,17.0034694875691
"Fire",53.1,1,14.6599345382156,15.8264268178149,17.0023177517777
"Fire",53.2,1,14.6622919619798,15.826478405224,17.0000473637032
"Fire",53.3,1,14.6637835784757,15.8260992020537,16.9985238785048
"Fire",53.4,1,14.6658919362027,15.8259876854153,16.9966978886545
"Fire",53.5,1,14.6669734708343,15.8257421247796,16.995219305599
"Fire",53.6,1,14.6680465996468,15.8258946789484,16.9936813110125
"Fire",53.7,1,14.6691193424032,15.8255523835153,16.9920401540889
"Fire",53.8,1,14.6701890615793,15.8254617733743,16.9905043579241
"Fire",53.9,1,14.6719263356418,15.8252266689629,16.9890742070422
"Fire",54,1,14.67479341156,15.8254243604018,16.9875406545081
"Fire",54.1,1,14.6767024779682,15.8253706078275,16.9860045359654
"Fire",54.2,1,14.6783508032266,15.8249655070055,16.9844013851985
"Fire",54.3,1,14.6801378869951,15.8250864394006,16.982784094897
"Fire",54.4,1,14.6816754941309,15.8253251550483,16.9808129166036
"Fire",54.5,1,14.6831976487081,15.8251899434062,16.9798571466555
"Fire",54.6,1,14.6836036701082,15.8248406919456,16.9782420102896
"Fire",54.7,1,14.6845652932246,15.8241248383957,16.976810255962
"Fire",54.8,1,14.6855282604167,15.8237215561089,16.9759254274544
"Fire",54.9,1,14.6870828449644,15.8233666453016,16.9746074706763
